Track,Artist,Album Name,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Popularity,YouTube Views,TikTok Views,Explicit Track,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,7/21/1987,USGF18714809,"3,931",21.5,1879386440.0,80.0,2007460784.0,673282408.0,1,7o2CTH4ctstm8TNelqjb51,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,84,354520,True,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,4,hard-rock
Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,7/21/1987,USGF18714809,"3,931",21.5,1879386440.0,80.0,2007460784.0,673282408.0,1,7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Appetite For Destruction,Sweet Child O' Mine,79,356066,True,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,4,hard-rock
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,24TdORdiwpuE1EH7fh1fNQ,Evanescence,Halloween Scary Party,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,5cOdPnKDyhdFnB6X3V3JkK,Evanescence,Twisted Halloween Hits,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,5SqrY9AWeRXqwgLCnLO2A0,Evanescence,Halloween 2022,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,10UmwJAOxFM9XdTp6stN1i,Evanescence,Halloween Spooky Party 2022,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,4Ql5Q06HoJeQmpIBl9TngL,Evanescence,Helloween Party,Bring Me To Life,2,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,1ko2iL09yVsV57V1Z616KP,Evanescence,Halloween Party Canzoni per Bambini 2022,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,0Bhf80gwbCronwcRHW8EZF,Evanescence,Rock & Halloween,Bring Me To Life,2,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,7nW4aS5AeIP0jfoY8ZvlsL,Evanescence,Kick It,Bring Me To Life,0,235893,False,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,alternative
Bring Me To Life,Evanescence,Fallen,1/1/2003,USWU30200093,"3,963",21.4,1129346989.0,79.0,1380253721.0,906228976.0,0,0COqiPhxzoWICwFCS4eZcp,Evanescence,Fallen,Bring Me To Life,82,235893,False,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,4,alternative
In Da Club,50 Cent,Q-music Top 500 Van Deze Eeuw - 2011,8/26/2011,NLD141100088,"3,981",21.4,10163724.0,,2248807705.0,,0,7iL6o9tox1zgHpKUfh9vuC,50 Cent,Get Rich Or Die Tryin',In Da Club,83,193466,True,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,4,hip-hop
Show Me How,Men I Trust,Show Me How - Single,2/28/2018,TCADM1873570,"3,965",21.4,466462034.0,20.0,91890599.0,1503260547.0,0,01TyFEZu6mHbffsVfxgrFn,Men I Trust,Show Me How,Show Me How,79,215110,False,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,4,indie-pop
Joro,Wizkid,Joro,9/30/2019,USRC11901068,"4,005",21.3,117819788.0,59.0,312077132.0,1866473503.0,0,3Yt1ovsh3v3VEzRuhI1TL5,Wizkid,Joro,Joro,66,262736,False,0.686,0.694,7,-3.693,0,0.257,0.253,0.000904,0.109,0.587,189.998,4,dancehall
all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,USUM71900766,"4,008",21.3,640099263.0,68.0,342695701.0,204727914.0,0,5olaF84x7e8jKLmLsm4aA4,Billie Eilish,Twisted Halloween Hits,all the good girls go to hell,0,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,electro
all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,USUM71900766,"4,008",21.3,640099263.0,68.0,342695701.0,204727914.0,0,0ZamEnH0D9EvQD1GchY21Y,Billie Eilish,Halloween & Chill,all the good girls go to hell,0,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,electro
all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,USUM71900766,"4,008",21.3,640099263.0,68.0,342695701.0,204727914.0,0,0rWLHJnMyJaMFA8x9l8AT0,Billie Eilish,Halloween Party 2022,all the good girls go to hell,3,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,electro
all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,USUM71900766,"4,008",21.3,640099263.0,68.0,342695701.0,204727914.0,0,5tfuXF09XVnvro9l5l9Mle,Billie Eilish,Halloween & Alternative,all the good girls go to hell,1,168839,False,0.854,0.446,1,-8.957,0,0.198,0.313,0.215,0.156,0.57,92.545,4,electro
all the good girls go to hell,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",3/29/2019,USUM71900766,"4,008",21.3,640099263.0,68.0,342695701.0,204727914.0,0,6IRdLKIyS4p7XNiP8r6rsx,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",all the good girls go to hell,76,168839,False,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,4,electro
505,Arctic Monkeys,Favourite Worst Nightmare,4/21/2007,GBCEL0700074,"3,999",21.3,1660504577.0,80.0,611110729.0,229596064.0,0,0BxE4FqsDD1Ot4YuBXwAPp,Arctic Monkeys,Favourite Worst Nightmare,505,88,253586,False,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4,garage
Colors,Black Pumas,Colors,4/16/2019,USATO1900023,"4,014",21.3,215492373.0,67.0,291742629.0,64559724.0,0,6d4FWjx72iuRWzn1HwywLK,Black Pumas,Black Pumas,Colors,67,246586,False,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.008,4,soul
Flowers,Lauren Spencer Smith,Flowers,4/14/2022,USUG12202201,"4,000",21.3,260183209.0,65.0,64169463.0,295540554.0,1,4EVO2VDWNVA4DpEqlHpfuZ,Lauren Spencer Smith,Frühstücksmusik Herbst/Winter 2022/2023,Flowers,0,157373,True,0.684,0.449,3,-9.738,1,0.611,0.869,0.0,0.0881,0.341,66.165,4,singer-songwriter
Flowers,Lauren Spencer Smith,Flowers,4/14/2022,USUG12202201,"4,000",21.3,260183209.0,65.0,64169463.0,295540554.0,1,6Z165JvPnS8PYvGW8oLGLc,Lauren Spencer Smith,Flowers,Flowers,80,157373,True,0.684,0.449,3,-9.738,1,0.611,0.869,0.0,0.0881,0.341,66.165,4,singer-songwriter
You're Somebody Else,flora cash,Nothing Lasts Forever (And It's Fine),4/21/2017,SEXCG1700102,"4,025",21.2,473059298.0,62.0,302782709.0,793624604.0,0,0pdKRp2sUthTPe7RLWpPqQ,flora cash,You're Somebody Else,You're Somebody Else,75,218883,False,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,4,folk
You're Somebody Else,flora cash,Nothing Lasts Forever (And It's Fine),4/21/2017,SEXCG1700102,"4,025",21.2,473059298.0,62.0,302782709.0,793624604.0,0,6iWEhoALoBFnQMNVhYY0Sc,flora cash,"Baby, It's Okay",You're Somebody Else,68,219013,False,0.706,0.46,1,-9.061,1,0.0296,0.847,0.00793,0.106,0.226,102.98,4,folk
Formula,Labrinth,Euphoria (Original Score from the HBO Series),10/4/2019,USQX91902497,"4,034",21.2,836491531.0,79.0,95215206.0,1679330230.0,0,6EtKlIQmGPB9SX8UjDJG5s,Labrinth,Euphoria (Original Score from the HBO Series),Formula,83,91869,False,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,indie-pop
WA DA DA,Kep1er,FIRST IMPACT,1/3/2022,KRA492101456,"4,043",21.2,172657413.0,54.0,272201730.0,1992357477.0,0,4gdiCHNbwugojBqr5Jt3pq,Kep1er,FIRST IMPACT,WA DA DA,74,183693,False,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,4,k-pop
Seven Nation Army,The White Stripes,Elephant,1/1/2003,USVT10300001,"4,030",21.2,1657866786.0,81.0,339571990.0,1394903550.0,0,3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Elephant,Seven Nation Army,84,232106,False,0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4,alt-rock
Little Do You Know,Alex & Sierra,Little Do You Know,1/1/2014,USSM11404193,"4,077",21.1,732651478.0,65.0,511428536.0,663477196.0,0,1almCHdsfikRPfVB9VrEdT,Alex & Sierra,It's About Us,Little Do You Know,77,185200,False,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,4,pop
Someone Like You,Adele,538 Hitzone 58,7/7/2011,NLD141100065,"4,080",21.1,,,2403713406.0,,0,3bNv3VuUOKgrf5hu3YcuRo,Adele,21,Someone Like You,81,285240,False,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,4,british
idfc,blackbear,Idfc,10/26/2014,TCACB1407069,"4,117",21.0,703008289.0,65.0,676519290.0,1202118262.0,1,3SErMoIKdRELto2OspGs5L,blackbear,dead,idfc,81,207026,True,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,4,electro
idfc,blackbear,Idfc,10/26/2014,TCACB1407069,"4,117",21.0,703008289.0,65.0,676519290.0,1202118262.0,1,6y6jbcPG4Yn3Du4moXaenr,blackbear,deadroses,idfc,76,245172,True,0.63,0.5,1,-8.755,0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,4,electro
Cry,Cigarettes After Sex,Cry,10/25/2019,USBQU1900121,"4,105",21.0,499764238.0,78.0,100443510.0,438475493.0,0,3p4hRhMcb6ch8OLtATMaLw,Cigarettes After Sex,Cry,Cry,76,256799,False,0.406,0.399,7,-10.449,1,0.0278,0.756,0.678,0.112,0.163,142.83,4,ambient
Tequila,Dan + Shay,Tequila,1/10/2018,USWB11702518,"4,092",21.0,601987422.0,65.0,54165764.0,43174144.0,0,42fw0rxRO2xbesF6mJfd4Y,Dan + Shay,Dan + Shay,Tequila,72,196746,False,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,4,country
Polaroid Love,ENHYPEN,DIMENSION : ANSWER,1/10/2022,USA2P2146748,"4,102",21.0,283455095.0,68.0,153119745.0,2468865989.0,0,5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,DIMENSION : ANSWER,Polaroid Love,78,184601,False,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,4,anime
Lemon,Kenshi Yonezu,Lemon,3/14/2018,JPU901800227,"4,108",21.0,194955459.0,63.0,918297076.0,19949350.0,0,04TshWXkhV1qkqHzf31Hn6,Kenshi Yonezu,STRAY SHEEP,Lemon,70,255826,False,0.525,0.646,11,-4.963,1,0.0268,0.304,0.0,0.297,0.373,86.957,4,anime
Lemon,Kenshi Yonezu,Lemon,3/14/2018,JPU901800227,"4,108",21.0,194955459.0,63.0,918297076.0,19949350.0,0,7Cd17G3oNQ34OWUwS8ZxfR,Kenshi Yonezu,Lemon,Lemon,53,256105,False,0.532,0.661,11,-4.924,1,0.0268,0.366,0.0,0.354,0.446,86.983,4,anime
SNEAKERS,ITZY,CHECKMATE,7/15/2022,US5TA2200033,"4,128",20.9,95952617.0,56.0,259567120.0,745339618.0,0,2WoluqyWzsgRmFCeHeGlnm,ITZY,CHECKMATE,SNEAKERS,78,179453,False,0.935,0.849,7,-3.047,1,0.0779,0.0192,0.0,0.0223,0.551,119.986,4,k-pop
Run BTS,BTS,Proof,6/10/2022,USA2P2226298,"4,132",20.9,439395056.0,71.0,,2849048545.0,0,69xohKu8C1fsflYAiSNbwM,BTS,Proof,Run BTS,84,204939,False,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,4,k-pop
Backyard Boy,Claire Rosinkranz,BeVerly Hills BoYfRiEnd,8/14/2020,QZHN62022495,"4,168",20.8,271235105.0,60.0,89752088.0,2633643813.0,0,04F42oEuKrRComYJfJuyVR,Claire Rosinkranz,Backyard Boy (Stripped),Backyard Boy,71,129240,False,0.817,0.635,5,-7.246,1,0.163,0.323,0.0,0.0738,0.454,138.015,4,indie-pop
Backyard Boy,Claire Rosinkranz,BeVerly Hills BoYfRiEnd,8/14/2020,QZHN62022495,"4,168",20.8,271235105.0,60.0,89752088.0,2633643813.0,0,74jpHQaJ0UPBY0bExUeu0i,Claire Rosinkranz,pov: it's 2020,Backyard Boy,0,129240,False,0.817,0.635,5,-7.246,1,0.163,0.323,0.0,0.0738,0.454,138.015,4,indie-pop
Backyard Boy,Claire Rosinkranz,BeVerly Hills BoYfRiEnd,8/14/2020,QZHN62022495,"4,168",20.8,271235105.0,60.0,89752088.0,2633643813.0,0,3hz7CoOI6xruMKcQYq9zc6,Claire Rosinkranz,Frühstücksmusik Herbst/Winter 2022/2023,Backyard Boy,0,129240,False,0.817,0.635,5,-7.246,1,0.163,0.323,0.0,0.0738,0.454,138.015,4,indie-pop
Backyard Boy,Claire Rosinkranz,BeVerly Hills BoYfRiEnd,8/14/2020,QZHN62022495,"4,168",20.8,271235105.0,60.0,89752088.0,2633643813.0,0,0QpOqKz66ZxHNqj2PPHiFF,Claire Rosinkranz,BeVerly Hills BoYfRiEnd,Backyard Boy,62,129240,False,0.817,0.634,5,-7.246,1,0.162,0.321,0.0,0.0735,0.453,138.015,4,indie-pop
Bohemian Rhapsody,Queen,Absolute Greatest,11/16/2009,GBCEE0900148,"4,147",20.8,2486908570.0,,2036268766.0,,0,3z8h0TU7ReDPLIbEnYhWZb,Queen,Bohemian Rhapsody (The Original Soundtrack),Bohemian Rhapsody,75,354947,False,0.39,0.397,0,-9.963,0,0.0513,0.287,0.0,0.207,0.246,144.031,4,rock
Earth,Lil Dicky,Earth,4/18/2019,QMRSZ1900492,"4,152",20.8,211158013.0,54.0,522628926.0,512503154.0,1,7lakl3bPRdQqUGX9m755jX,Lil Dicky,Earth,Earth,40,281500,True,0.694,0.664,2,-4.649,1,0.05,0.639,0.0,0.0929,0.676,95.941,4,comedy
Ready For Love,BLACKPINK,BORN PINK,9/16/2022,KRA402200029,"4,163",20.8,115237552.0,55.0,243509528.0,51526563.0,0,61tqrU7wp1EnoJ5ajtYXMl,BLACKPINK,BORN PINK,Ready For Love,76,184677,False,0.564,0.682,6,-6.688,1,0.113,0.0146,0.0,0.123,0.551,107.597,4,k-pop
Ready For Love,BLACKPINK,BORN PINK,9/16/2022,KRA402200029,"4,163",20.8,115237552.0,55.0,243509528.0,51526563.0,0,0NFjUVEW0ndIiodGuMhHQU,BLACKPINK,BORN PINK,Ready For Love,64,184677,False,0.564,0.682,6,-6.688,1,0.113,0.0146,0.0,0.123,0.551,107.597,4,k-pop
Million Reasons,Lady Gaga,Million Reasons,10/6/2016,USUM71609736,"4,175",20.7,825465124.0,69.0,567425578.0,38088467.0,0,3YL8jLIarQdM1y2oRClov9,Lady Gaga,Concierto en la ducha,Million Reasons,0,205280,False,0.666,0.423,0,-8.012,1,0.0429,0.494,0.0,0.106,0.154,129.893,4,dance
The One That Got Away,Katy Perry,Teenage Dream,1/1/2010,USCA21001266,"4,172",20.7,921351898.0,67.0,1126799119.0,397746382.0,0,4uQY80TKE1u4ZQZQKHzVEi,Katy Perry,Teenage Dream,The One That Got Away,76,227333,False,0.691,0.795,1,-4.021,0,0.0355,0.000812,1.02e-06,0.156,0.876,133.971,4,dance
Pano,Zack Tabudlo,Pano,12/6/2021,PHUM72100441,"4,173",20.7,261275106.0,64.0,212525130.0,582712801.0,0,08MFgEQeVLF37EyZ7jcwLc,Zack Tabudlo,Pano,Pano,75,254400,False,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,3,acoustic
Blood Sweat & Tears,BTS,You Never Walk Alone,2/13/2017,KRA381700240,"4,201",20.6,563366391.0,43.0,1138081643.0,247725561.0,0,2u54HNQamwFuOMLSuhSRom,BTS,Wings,Blood Sweat & Tears,75,217051,False,0.584,0.885,0,-3.571,0,0.104,0.0244,0.0,0.357,0.605,92.9,4,k-pop
Blood Sweat & Tears,BTS,You Never Walk Alone,2/13/2017,KRA381700240,"4,201",20.6,563366391.0,43.0,1138081643.0,247725561.0,0,1wiqEFd8phSCSlteDLSyp2,BTS,Proof,Blood Sweat & Tears,63,217051,False,0.574,0.882,0,-4.08,0,0.121,0.0245,0.0,0.354,0.612,92.994,4,k-pop
Love Shot,EXO,LOVE SHOTï¿½ï¿½ï¿½ The 5th Album Rep,12/13/2018,KRA301800573,"4,207",20.6,358620184.0,65.0,710463080.0,456814795.0,0,0yB4jrSwN0bFtFRDR5vyMj,EXO,LOVE SHOT– The 5th Album Repackage,Love Shot,74,200306,False,0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,4,k-pop
Have You Ever Seen The Rain,Creedence Clearwater Revival,Chronicle: The 20 Greatest Hits (Remastered 2023 / Hi Res),6/30/2023,USC4R2334181,"4,196",20.6,,,,,0,6UmnCDi8DGVLqh7M2gltkq,Creedence Clearwater Revival,Rock Workout 2023,Have You Ever Seen The Rain,1,160133,False,0.741,0.697,0,-7.03,1,0.0277,0.0665,2.35e-05,0.133,0.774,116.109,4,country
Have You Ever Seen The Rain,Creedence Clearwater Revival,Chronicle: The 20 Greatest Hits (Remastered 2023 / Hi Res),6/30/2023,USC4R2334181,"4,196",20.6,,,,,0,49oArb5U9DsUXpPSjDPsob,Creedence Clearwater Revival,REGNIG DAG,Have You Ever Seen The Rain,1,159693,False,0.779,0.662,0,-5.826,1,0.0284,0.141,1.16e-05,0.119,0.811,116.115,4,country
Have You Ever Seen The Rain,Creedence Clearwater Revival,Chronicle: The 20 Greatest Hits (Remastered 2023 / Hi Res),6/30/2023,USC4R2334181,"4,196",20.6,,,,,0,2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Pendulum (Expanded Edition),Have You Ever Seen The Rain,84,160133,False,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4,country
Remember That Night?,Sara Kays,Remember That Night?,11/6/2020,USAT22007230,"4,200",20.6,363510259.0,68.0,45636634.0,907351760.0,0,1nYzjrdVQ8RpF93M0jPFW7,Sara Kays,Remember That Night?,Remember That Night?,76,227186,False,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,4,indie-pop
Remember That Night?,Sara Kays,Remember That Night?,11/6/2020,USAT22007230,"4,200",20.6,363510259.0,68.0,45636634.0,907351760.0,0,7IdGvF9xwGEcFjTMfvaxK7,Sara Kays,Relaxing Pop,Remember That Night?,1,227186,False,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,4,indie-pop
Remember That Night?,Sara Kays,Remember That Night?,11/6/2020,USAT22007230,"4,200",20.6,363510259.0,68.0,45636634.0,907351760.0,0,657H0IfrHHpDE5q2g8ulcr,Sara Kays,Indie Chill Out,Remember That Night?,1,227186,False,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,4,indie-pop
Ocean Drive,Duke Dumont,Ocean Drive,7/31/2015,GBUM71504503,"4,246",20.5,624262344.0,68.0,139990813.0,61873397.0,0,3rrgneYIM5KKZTM28CCZqs,Duke Dumont,Larga Vida al Electro,Ocean Drive,0,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,edm
Ocean Drive,Duke Dumont,Ocean Drive,7/31/2015,GBUM71504503,"4,246",20.5,624262344.0,68.0,139990813.0,61873397.0,0,2DAVD5mqfsRCI4mOg5md1R,Duke Dumont,Beginner Ride (Sweat & Burn),Ocean Drive,0,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,edm
Ocean Drive,Duke Dumont,Ocean Drive,7/31/2015,GBUM71504503,"4,246",20.5,624262344.0,68.0,139990813.0,61873397.0,0,71QO17vemzJdZ4LjIxgQoX,Duke Dumont,Del gusto de hermanos,Ocean Drive,0,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,edm
Ocean Drive,Duke Dumont,Ocean Drive,7/31/2015,GBUM71504503,"4,246",20.5,624262344.0,68.0,139990813.0,61873397.0,0,0b6wdul3A5sQNpIOv03OxP,Duke Dumont,Ocean Drive,Ocean Drive,72,206320,False,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4,edm
Ocean Drive,Duke Dumont,Ocean Drive,7/31/2015,GBUM71504503,"4,246",20.5,624262344.0,68.0,139990813.0,61873397.0,0,4b93D55xv3YCH5mT4p6HPn,Duke Dumont,Duality,Ocean Drive,71,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000184,0.122,0.624,115.034,4,progressive-house
Feel Special,TWICE,Feel Special,9/23/2019,US5TA1900074,"4,251",20.5,361382812.0,64.0,607728749.0,277620586.0,0,3Hz3tTQwOdM6XkA0ALB2G9,TWICE,Feel Special,Feel Special,72,206866,False,0.708,0.959,1,-1.338,1,0.0604,0.0296,0.00188,0.107,0.644,128.981,4,k-pop
To the Bone,Pamungkas,Flying Solo,6/14/2019,FR2X41995983,"4,221",20.5,442614126.0,72.0,461577619.0,1424731067.0,0,3pCt2wRdBDa2kCisIdHWgF,Pamungkas,Flying Solo,To the Bone,78,344571,False,0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-05,0.1,0.939,139.991,4,singer-songwriter
Smoke Gets in Your Eyes,The Platters,Music Legends The Platters : The Legendary Band of R&B and Soul Music,4/12/2024,FR6F32335350,"4,745",20.3,106782384.0,,,,0,2vSxjnyrWrtxyfzO47EX6q,The Platters,Remember When?,Smoke Gets In Your Eyes,65,160933,False,0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,3,rock-n-roll
NUMB,XXXTENTACION,?,3/16/2018,USUG11800453,"4,304",20.3,510136819.0,67.0,201406793.0,202031125.0,0,01TnVDiet1DFTsyWKUKovl,XXXTENTACION,?,NUMB,75,186267,False,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,4,emo
NUMB,XXXTENTACION,?,3/16/2018,USUG11800453,"4,304",20.3,510136819.0,67.0,201406793.0,202031125.0,0,4C1t2nqv76ZfvQPOAACauL,XXXTENTACION,? (Deluxe),NUMB,48,186267,False,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,4,emo
The Scientist,Coldplay,The Scientist,8/5/2002,GBAYE0200772,"4,294",20.3,1903413912.0,79.0,1864046384.0,481408577.0,0,5DMirbBpNmJdTU9rGH2VW4,Coldplay,OK Boomers - Top Tunes,The Scientist,2,309600,False,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4,pop
DEUTSCHLAND,Rammstein,DEUTSCHLAND,3/28/2019,DEUM71900524,"4,296",20.3,460008347.0,71.0,370078966.0,46078194.0,0,2bPGTMB5sFfFYQ2YvSmup0,Rammstein,Rammstein,Deutschland,77,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,alt-rock
DEUTSCHLAND,Rammstein,DEUTSCHLAND,3/28/2019,DEUM71900524,"4,296",20.3,460008347.0,71.0,370078966.0,46078194.0,0,1T8IRUJBga0JXioJZvxjBR,Rammstein,Deutschland,Deutschland,60,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,industrial
vice city,XXXTENTACION,vice city,1/28/2022,USQX92105542,"4,343",20.2,111369377.0,64.0,100696513.0,198631.0,1,6MOst484piqXpzPPRRe8i5,XXXTENTACION,vice city,vice city,72,220708,True,0.853,0.467,9,-6.843,0,0.195,0.00596,0.00171,0.203,0.329,87.023,4,emo
vice city,XXXTENTACION,vice city,1/28/2022,USQX92105542,"4,343",20.2,111369377.0,64.0,100696513.0,198631.0,1,17wxJ7IZKboyECnxZw7Vo1,XXXTENTACION,LOOK AT ME: THE ALBUM,vice city,64,220773,True,0.854,0.467,9,-6.843,0,0.191,0.00596,0.00171,0.204,0.33,87.02,4,emo
SOLO,JENNIE,SOLO,11/12/2018,KRA401800139,"4,339",20.2,622229689.0,67.0,449312389.0,1166486496.0,0,1R0hxCA5R7z5TiaXBZR7Mf,JENNIE,SOLO,SOLO,73,169566,False,0.752,0.642,3,-5.165,0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4,k-pop
SOLO,JENNIE,SOLO,11/12/2018,KRA401800139,"4,339",20.2,622229689.0,67.0,449312389.0,1166486496.0,0,7yAy2gL2rtatS56jzkakhr,JENNIE,BLACKPINK 2021 'THE SHOW' LIVE,SOLO,56,165993,False,0.847,0.551,3,-7.132,0,0.142,0.06,4.37e-06,0.162,0.515,95.036,4,k-pop
Jefe,Ninho,Jefe,12/3/2021,FR9W12136756,"4,318",20.2,154120297.0,61.0,152723183.0,204594753.0,1,6HTJgY7iWWlVLSDHsfHePf,Ninho,Jefe,Jefe,74,177705,True,0.648,0.599,7,-8.611,0,0.0799,0.474,6.81e-06,0.121,0.213,120.985,4,french
do re mi,blackbear,do re mi,3/18/2017,USLD91700850,"4,335",20.2,619655619.0,63.0,324660885.0,42240263.0,1,6Se3x9ANMLv0dCDsjGmEjh,blackbear,digital druglord,do re mi,73,212027,True,0.745,0.593,8,-6.35,1,0.0524,0.00522,5.06e-06,0.123,0.17,111.001,3,electro
